apartment,area,floor,lease_mode,orientation,price,quarters,renovation,s
1室1厅1卫,52平米,高层,整租,西南,3500,"淘金路小区,越秀,淘金,距5号线淘金站约427米,淘金路与淘金北路交界处",精装修,全新租盘 淘金路 电梯一房一厅 有钥匙 精装修 近地铁
2室1厅1卫,65平米,中层,整租,东,4000,"福莱花园,越秀,环市东,距5号线动物园站约534米,水荫路水荫直街西六巷23号至27号",精装修,动物园地铁站附近，新出电梯高层两房，配套齐全交通方便
2室1厅1卫,68平米,低层,整租,南北,2800,"南坑西小区,越秀,小北,距5号线小北站约78米,越秀区北较场路",精装修,小北南坑西路低楼层2房一厅 业主刚回放租配套齐全 随时看房
2室2厅1卫,84平米,中层,整租,南,7500,"东风广场五期,越秀,东风东,距5号线动物园站约389米,东风东路787号",精装修,东风广场五期 小区 进口电器 堪比珠江新城 正规两份 靓
4室2厅2卫,110平米,高层,整租,西南,6000,"接龙小区,越秀,小北,距5号线小北站约772米,应元路接龙巷",精装修,接龙一巷 精装四房一厅带阳台 家私家电齐全 拎包入住
2室1厅1卫,55平米,低层,整租,南北,4000,"东川路大院,越秀,东川路,距1号线烈士陵园站约300米,越秀区东川路",精装修,东川路 豪华温馨二房 拎包入住 近地铁 近医院 生活便捷。
4室2厅2卫,181平米,高层,整租,东南,15000,"上誉花园,越秀,环市东,距5号线动物园站约600米,天河路45号之九到之二十五",精装修,君汇世家少有安静大4房 欧式华丽装修 奢华尊贵生活之旅
2室1厅1卫,75平米,高层,整租,南,4500,"白云路小区,越秀,东川路,距6号线团一大广场站约342米,白云路中段34号",精装修,电梯高层 精装大两房
1室1厅1卫,45平米,高层,整租,西,4500,"洛桑美地,越秀,东川路,距1号线烈士陵园站约421米,越秀区东川路云海通津",精装修,东川路洛桑美地 花园小区1居室 全新装修 安静舒适 拎包入住哦
2室1厅1卫,78平米,高层,整租,南,7300,"小北御景,越秀,小北,距5号线小北站约637米,小北路198号地段",豪华装修,位置优越 小北御景 的大两房放租 豪华装修 家电齐
2室1厅1卫,83平米,高层,整租,西南,5000,"美东大厦,越秀,西门口,距1号线西门口站约195米,越秀区光塔路154号",精装修,美东大厦 精装电梯两房 家私电齐全 拎包入住 近西门口地铁
3室2厅1卫,85平米,低层,整租,南,5500,"共和西苑,越秀,共和路,距1号线杨箕站约422米,共和西路9号",简装修,眞实 杨箕地铁 共和西3房 超低价
2室1厅1卫,72平米,高层,整租,东北,8000,"金润铂宫,越秀,北京路,距6号线北京路站约415米,北京路238号",精装修,北京路天河城上 金润铂宫复式两房 带豪华装修出租
1室0厅1卫,25平米,中层,整租,南,2000,"犀牛路小区,越秀,东山,距5号线区庄站约214米,农林下路犀牛路",精装修,犀牛路 大单间 25平米 2000每月 家电齐全 精装 整租
2室1厅1卫,65平米,中层,整租,东南,3500,"朝天路大院,越秀,北京路,距1号线公园前站约438米,朝天路",中装修,西门口地铁 朝天路 低层两房一厅近朝天东南向
2室2厅1卫,70平米,中层,整租,东南,5000,"东风广场一期,越秀,东风东,距5号线动物园站约411米,东风东路787号",精装修,东风广场一期 东南向两房 精装修 安静 随时拎包入住
2室1厅1卫,70平米,高层,整租,南,3000,"米市路大院,越秀,解放南,距1号线公园前站约565米,越秀区越秀南米市路",精装修,公园前 解放中路米市路 两房一厅 彩光高 家私电齐
3室2厅2卫,136平米,中层,整租,东北,8000,"东海嘉园,越秀,五羊新城,距5号线五羊邨站约528米,广州大道东兴北路102号",毛坯,东海嘉园 精装修 开阔双阳台 采光好 拎包入住 钥匙在
3室2厅1卫,106平米,高层,整租,南,6500,"华逸锦轩,越秀,五羊新城,距1号线杨箕站约470米,东泰路28号至32号",精装修,华逸锦轩小区 铁一 精装修三房两厅 现场实图
3室2厅1卫,110平米,低层,整租,南,5000,"黄华路大院,越秀,环市东,距5号线小北站约581米,越秀区环市东黄华路",中装修,原装电梯 本人有锁匙即看 大院管理安全放心 四周干净企理
2室1厅1卫,90平米,中层,整租,南北,3000,"盘福路机关大院宿舍,越秀,盘福路,距2号线纪念堂站约479米,解放北盘福路24号",简装修,盘福路 舒适大两房 采光通风 家电齐全 拎包入住
2室2厅1卫,50平米,中层,整租,西南,4300,"粤港大厦,越秀,东山,距1号线东山口站约485米,龟岗大马路214号",毛坯,东山口近原装电梯楼2房一厅新装修 粤港大厦
2室1厅1卫,70平米,中层,整租,南,3800,"建设二马路小区,越秀,建设路,距5号线淘金站约544米,越秀区建设二马路",精装修,建设新村 精装两房 本人实拍图片 家私家电全齐 采光很好包您满意
2室1厅1卫,55平米,低层,整租,北,4500,"日升大厦,越秀,建设路,距5号线淘金站约350米,建设六马路青龙新村青菜东街35号",简装修,日升大厦成熟小区 家电齐全 随时看房 
3室2厅1卫,63平米,高层,整租,东南,4300,"中山一路小区,越秀,杨箕,距1号线杨箕站约635米,中山一路单号5号至13号",中装修,东风东路锦城花园旁小区南向精装修三房 家私电齐全 白领
2室1厅1卫,91平米,中层,整租,西北,6000,"广发花园,越秀,环市东,距5号线动物园站约129米,环市东路482号",简装修,广发花园写字楼91方租6200 纯 自控空调 可改户型
2室1厅1卫,95平米,中层,整租,东南,7200,"骏文雅苑,越秀,北京路,距1号线农讲所站约475米,文明路119、121、123号",豪华装修,骏文雅苑 豪华装修 家私电器齐全 近一号线农讲所 省实
2室1厅1卫,70平米,低层,整租,南北,4300,"执信南路小区,越秀,东山,距6号线东山口站约621米,越秀区执信南路",简装修,东山口中山二路农林下路吉屋中层电梯两房
2室1厅1卫,60平米,高层,整租,西,3500,"五羊新城广场,越秀,五羊新城,距5号线五羊邨站约168米,寺右新马路111至115号",精装修,五羊新城 地铁 公园周边 随时看房 温馨舒适
2室1厅1卫,86平米,高层,整租,东南,5400,"文星阁,越秀,北京路,距1号线公园前站约220米,解放中路402号至454号",精装修,出行便利 轻松掌握 唯美品质 构筑时代经典
2室1厅1卫,67平米,中层,整租,南,5000,"华逸锦轩,越秀,五羊新城,距1号线杨箕站约470米,东泰路28号至32号",精装修,华逸锦轩 电梯精装修两房 采光好 安静不吵 业主急租
3室1厅2卫,120平米,中层,整租,东南,7500,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,五羊新城广州大道中富力新天地电梯楼 三居豪华装修近南方日报
4室2厅2卫,159平米,高层,整租,东南,13000,"锦城花园,越秀,东风东,距1号线杨箕站约364米,东风东路858号",精装修,锦城花园 砖石户型 高层东南向 望花园 三房带工人房
2室2厅1卫,89平米,中层,整租,东南,4000,"寺右二马路小区,越秀,五羊新城,距5号线五羊邨站约426米,寺右二马路46号至56号",精装修,五羊村 精装两房 随时入住 业主底价急租
2室2厅1卫,70平米,中层,整租,东南,5000,"东风广场,越秀,东风东,距5号线动物园站约351米,东风东路787号",精装修,东风广场 精装2房 保养好安静舒适 锦城花园
3室2厅1卫,95平米,低层,整租,东南,6000,"福今路小区,越秀,东风东,距1号线杨箕站约671米,东风东路福今路",精装修,东山口 福今路小区 豪装三房 干净整洁 近
1室1厅1卫,50平米,低层,整租,南,3300,"金宝怡庭,越秀,农讲所,距1号线农讲所站约551米,中山三路125号至151号",精装修,中华广场侧电梯一房一厅，家电齐全，光线好，交通便利
3室2厅1卫,80平米,高层,整租,南北,3700,"丹桂里社区,越秀,小北,距1号线农讲所站约817米,小北路丹桂里",精装修,小北 丹桂里 三房两厅 交通便利 小北就在楼下 配套齐全
2室2厅1卫,50平米,中层,整租,南,3600,"荣华南小区,越秀,农讲所,距1号线农讲所站约606米,越秀区中山三路荣华南",精装修,中山三路 中华广场旁边 中层两房一厅 精美装修 少有靓盘
1室1厅1卫,32平米,中层,整租,南北,2500,"山河东街小区,越秀,东山,距1号线东山口站约906米,达道西路山河东街",精装修,!经典1室2500元!!免费点击!免费看房!
1室1厅1卫,42平米,低层,整租,东,3600,"东方广场,越秀,环市东,距5号线区庄站约234米,越秀区犀牛路38号至44号",精装修,东方广场 1室1厅 3600元
2室1厅1卫,75平米,高层,整租,南,2500,"淘金坑小区,越秀,淘金,距5号线淘金站约290米,淘金坑路20号",简装修,淘金坑 地铁边上， 南北通透，温馨舒适简装居 小区环境好
2室1厅1卫,62平米,高层,整租,东南,3800,"金迪大厦,越秀,杨箕,距1号线杨箕站约392米,中山一路杨箕村泰兴直街50号",豪华装修,金迪大厦，豪华二房一厅.装修好.家私家电齐全 领班入住
3室1厅1卫,90平米,中层,整租,南,5800,"中山一路小区,越秀,杨箕,距1号线杨箕站约635米,中山一路单号5号至13号",精装修,中山一路 精简三房一厅 环境舒适 干净
2室2厅1卫,85平米,高层,整租,西南,6500,"东山锦轩,越秀,东山,距6号线东山口站约81米,农林下路4-6号",精装修,东山锦轩 二室二厅 精装修 6500月 家电齐全 随时入住
2室2厅1卫,60平米,高层,整租,北,4600,"华荟大厦,越秀,农讲所,距6号线团一大广场站约279米,万福路19-95号",精装修,华荟大厦 万福路电梯两房 精装修 高层视野好 拎包即入住 看房约
4室2厅3卫,186平米,高层,整租,南,10000,"侨力大厦,越秀,解放南,距1号线公园前站约591米,起义路123号至159号",精装修,公园前 起义路小区 侨力大厦 精装电梯四房 采光通风 海珠广场
2室1厅1卫,80平米,中层,整租,西南,5000,"竹丝岗大马路小区,越秀,东山,距6号线东山口站约478米,农林下路竹丝岗大马路",中装修,装修保养新，执信南小旁边
1室1厅1卫,61平米,高层,整租,西,9000,"麓湖阁,越秀,淘金,距5号线淘金站约691米,淘金北路75号至77号",简装修,麓湖阁首层 成熟小区 随时看房 
2室1厅1卫,50平米,中层,整租,南,4000,"农林上路三横路大院,越秀,东山,距6号线东山口站约303米,越秀区农林上路三横路",简装修,农林上路 简洁两房一厅 宁静舒适
2室1厅1卫,40平米,高层,整租,南,4000,"御东和府,越秀,东山,距5号线区庄站约550米,越秀区农林下路35号至39号",简装修,御东和府 区庄 电梯高层 家私电齐全 可随时入住
2室1厅1卫,65平米,高层,整租,南,3500,"东华西路小区,越秀,东川路,距1号线烈士陵园站约632米,东华西路",中装修,地铁1号线 2房1厅 住家装修 性价比两房 采光好 
2室2厅1卫,76平米,高层,整租,南北,6000,"东山领汇广场,越秀,杨箕,距1号线杨箕站约74米,中山一路59号61号63号",精装修,东山领汇精致两房 安静西南向 杨箕地铁上 交通方便 家电齐全
3室2厅2卫,128平米,中层,整租,南,6500,"峻峰大厦,越秀,小北,距5号线小北站约306米,内环路麓景路6号",精装修,实景图片 有锁匙随时可看 位置优越 近小北地铁 菜市场
2室1厅1卫,75平米,高层,整租,东南,4500,"东华东路小区,越秀,东山,距1号线烈士陵园站约655米,内环路东华东路",精装修,东华东小区 盈泽苑 大院管理 环境优美 近省医 地铁 随约
2室2厅1卫,67平米,低层,整租,东南,5000,"华逸锦轩,越秀,五羊新城,距1号线杨箕站约470米,东泰路28号至32号",精装修,华逸锦轩 精装大两房 近铁一 家具齐全 安静舒适 有匙即看
1室1厅1卫,62平米,中层,整租,南,5000,"璟泰大厦,越秀,五羊新城,距5号线五羊邨站约589米,广州大道中295至299号",精装修,南方日报上班的看过来 精装大一房一厅 东向望珠江新城 夜景超棒
3室2厅2卫,97平米,中层,整租,东南,7000,"东风广场一期,越秀,东风东,距5号线动物园站约411米,东风东路787号",精装修,东风广场一期 东南向 靓仔三房 视野好 近珠江新城 住家合租亦可
3室2厅3卫,188平米,中层,整租,南北,15000,"越秀汉苑,越秀,五羊新城,距5号线五羊邨站约748米,五羊新城明月一路59号",精装修,五羊新城汉苑，广州地标性建筑，188平米三房，一线江景房
2室1厅1卫,76平米,中层,整租,南,3000,"金麓山庄,越秀,小北,距5号线小北站约1125米,下塘西131号至157号",简装修,精致二房 业主出租 齐全家具 拎包入住 手快先得
2室1厅1卫,70平米,高层,整租,南北,3800,"中山一路小区,越秀,杨箕,距1号线杨箕站约635米,中山一路单号5号至13号",精装修,中山一路 二室一厅 精装 家电齐全 3800每月 采光好
1室0厅1卫,50平米,中层,整租,南,6000,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",豪华装修,珠江新城 五羊邨 富力新天地 豪华装修大单间 拎包入住
2室2厅1卫,70平米,中层,整租,西,6000,"东风广场一期,越秀,东风东,距5号线动物园站约411米,东风东路787号",简装修,楼龄新净，小区管理好，环境一流，近地铁，带花园泳池
2室2厅1卫,70平米,低层,整租,西北,5200,"东风广场一期,越秀,东风东,距5号线动物园站约411米,东风东路787号",中装修,东风广场两房望花园 安静 房子保养不错 住家白领均可
2室2厅1卫,70平米,中层,整租,南北,4000,"仰忠街小区,越秀,北京路,距6号线北京路站约290米,文明路仰忠街",中装修,北京路仰忠街 大院管理 东南北向两房，格局方正 家庭客优先
1室0厅1卫,29平米,高层,整租,南,3000,"金宝怡庭,越秀,农讲所,距1号线农讲所站约551米,中山三路125号至151号",精装修,金宝怡庭 精致大单间 装修保养好 家私家电齐全 近中华广场 省医
